====================================================
   KIỂM TRA TỒN KHO SẢN PHẨM - SHOP AUTH
====================================================

❌ BIẾN THỂ HẾT HÀNG (tồn kho = 0) — Có 813 biến thể
--------------------------------------------------------------------------------------------------------------
ID     | Mã SKU            | Tên biến thể                          | Tên chung (nhóm)        | Nhãn hiệu | Tồn kho
596    | DQ4994 010-40      | Giày Nike Air Zoom Pegasus 38 Men Road Run | Giày Nike Air Zoom Pegasu | Nike         | 0
597    | DQ4994 010-40.5    | Giày Nike Air Zoom Pegasus 38 Men Road Run | Giày Nike Air Zoom Pegasu | Nike         | 0
598    | DQ4994 010-41      | Giày Nike Air Zoom Pegasus 38 Men Road Run | Giày Nike Air Zoom Pegasu | Nike         | 0
599    | DQ4994 010-42      | Giày Nike Air Zoom Pegasus 38 Men Road Run | Giày Nike Air Zoom Pegasu | Nike         | 0
571    | CT2405-001-39      | Giày Nike Air Zoom Rival Fly 3 Black White | Giày Nike Air Zoom Rival  | Nike         | 0
572    | CT2405-001-40      | Giày Nike Air Zoom Rival Fly 3 Black White | Giày Nike Air Zoom Rival  | Nike         | 0
573    | CT2405-001-40.5    | Giày Nike Air Zoom Rival Fly 3 Black White | Giày Nike Air Zoom Rival  | Nike         | 0
574    | CT2405-001-41      | Giày Nike Air Zoom Rival Fly 3 Black White | Giày Nike Air Zoom Rival  | Nike         | 0
575    | CT2405-001-42      | Giày Nike Air Zoom Rival Fly 3 Black White | Giày Nike Air Zoom Rival  | Nike         | 0
576    | CT2405-001-42.5.   | Giày Nike Air Zoom Rival Fly 3 Black White | Giày Nike Air Zoom Rival  | Nike         | 0
577    | CT2405-001-43      | Giày Nike Air Zoom Rival Fly 3 Black White | Giày Nike Air Zoom Rival  | Nike         | 0
578    | CT2405-001-44      | Giày Nike Air Zoom Rival Fly 3 Black White | Giày Nike Air Zoom Rival  | Nike         | 0
81     | FZ2158 109-36      | Giày Nike Zoom Vapor Pro 3 Pale Ivory [ FZ | Giày Nike Zoom Vapor Pro  | Nike         | 0
82     | FZ2158 109-36.5    | Giày Nike Zoom Vapor Pro 3 Pale Ivory [ FZ | Giày Nike Zoom Vapor Pro  | Nike         | 0
83     | FZ2158 109-37.5    | Giày Nike Zoom Vapor Pro 3 Pale Ivory [ FZ | Giày Nike Zoom Vapor Pro  | Nike         | 0
84     | FZ2158 109-38      | Giày Nike Zoom Vapor Pro 3 Pale Ivory [ FZ | Giày Nike Zoom Vapor Pro  | Nike         | 0
85     | FZ2158 109-38.5    | Giày Nike Zoom Vapor Pro 3 Pale Ivory [ FZ | Giày Nike Zoom Vapor Pro  | Nike         | 0
86     | FZ2158 109-39      | Giày Nike Zoom Vapor Pro 3 Pale Ivory [ FZ | Giày Nike Zoom Vapor Pro  | Nike         | 0
199    | 3WF10183015-37     | Giày On The Roger Advantage Pro White [ 3W | Giày On The Roger Advanta | On The Roger | 0
200    | 3WF10183015-37.5   | Giày On The Roger Advantage Pro White [ 3W | Giày On The Roger Advanta | On The Roger | 0
201    | 3WF10183015-38     | Giày On The Roger Advantage Pro White [ 3W | Giày On The Roger Advanta | On The Roger | 0
202    | 3WF10183015-38.5   | Giày On The Roger Advantage Pro White [ 3W | Giày On The Roger Advanta | On The Roger | 0
203    | 3WF10183015-39     | Giày On The Roger Advantage Pro White [ 3W | Giày On The Roger Advanta | On The Roger | 0
204    | 3WF10183015-40     | Giày On The Roger Advantage Pro White [ 3W | Giày On The Roger Advanta | On The Roger | 0
178    | 3WD30054038-37     | Giày On The Roger Clubhouse Pro [ 3WD30054 | Giày On The Roger Clubhou | On The Roger | 0
179    | 3WD30054038-37.5   | Giày On The Roger Clubhouse Pro [ 3WD30054 | Giày On The Roger Clubhou | On The Roger | 0
180    | 3WD30054038-38     | Giày On The Roger Clubhouse Pro [ 3WD30054 | Giày On The Roger Clubhou | On The Roger | 0
181    | 3WD30054038-38.5   | Giày On The Roger Clubhouse Pro [ 3WD30054 | Giày On The Roger Clubhou | On The Roger | 0
182    | 3WD30054038-39     | Giày On The Roger Clubhouse Pro [ 3WD30054 | Giày On The Roger Clubhou | On The Roger | 0
183    | 3WD30054038-36.5   | Giày On The Roger Clubhouse Pro [ 3WD30054 | Giày On The Roger Clubhou | On The Roger | 0
196    | 3YE10010981-38     | Giày On The Roger Clubhouse Pro Youth Whit | Giày On The Roger Clubhou | On The Roger | 0
197    | 3YE10010981-38.5   | Giày On The Roger Clubhouse Pro Youth Whit | Giày On The Roger Clubhou | On The Roger | 0
198    | 3YE10010981-39     | Giày On The Roger Clubhouse Pro Youth Whit | Giày On The Roger Clubhou | On The Roger | 0
194    | 3YE10010981-37     | Giày On The Roger Clubhouse Pro Youth Whit | Giày On The Roger Clubhou | On The Roger | 0
195    | 3YE10010981-37.5   | Giày On The Roger Clubhouse Pro Youth Whit | Giày On The Roger Clubhou | On The Roger | 0
185    | 3WE10630462-40.5   | Giày On The Roger Pro 2 Clay White Black [ | Giày On The Roger Pro 2 C | On The Roger | 0
186    | 3WE10630462-41     | Giày On The Roger Pro 2 Clay White Black [ | Giày On The Roger Pro 2 C | On The Roger | 0
187    | 3WE10630462-42     | Giày On The Roger Pro 2 Clay White Black [ | Giày On The Roger Pro 2 C | On The Roger | 0
188    | 3WE10630462-42.5   | Giày On The Roger Pro 2 Clay White Black [ | Giày On The Roger Pro 2 C | On The Roger | 0
189    | 3WE10630462-43     | Giày On The Roger Pro 2 Clay White Black [ | Giày On The Roger Pro 2 C | On The Roger | 0
190    | 3WE10630462-44.5   | Giày On The Roger Pro 2 Clay White Black [ | Giày On The Roger Pro 2 C | On The Roger | 0
191    | 3WE10630462-38.5   | Giày On The Roger Pro 2 Clay White Black [ | Giày On The Roger Pro 2 C | On The Roger | 0
192    | 3WE10630462-38     | Giày On The Roger Pro 2 Clay White Black [ | Giày On The Roger Pro 2 C | On The Roger | 0
193    | 3WE10630462-37.5   | Giày On The Roger Pro 2 Clay White Black [ | Giày On The Roger Pro 2 C | On The Roger | 0
184    | 3WE10630462-40     | Giày On The Roger Pro 2 Clay White Black [ | Giày On The Roger Pro 2 C | On The Roger | 0
206    | 3WE10333602-37.5   | Giày On The Roger Pro 2 Pink [ 3WE10333602 | Giày On The Roger Pro 2 P | On The Roger | 0
207    | 3WE10333602-38     | Giày On The Roger Pro 2 Pink [ 3WE10333602 | Giày On The Roger Pro 2 P | On The Roger | 0
208    | 3WE10333602-38.5   | Giày On The Roger Pro 2 Pink [ 3WE10333602 | Giày On The Roger Pro 2 P | On The Roger | 0
209    | 3WE10333602-39     | Giày On The Roger Pro 2 Pink [ 3WE10333602 | Giày On The Roger Pro 2 P | On The Roger | 0
210    | 3WE10333602 40     | Giày On The Roger Pro 2 Pink [ 3WE10333602 | Giày On The Roger Pro 2 P | On The Roger | 0
211    | 3WE10333602        | Giày On The Roger Pro 2 Pink [ 3WE10333602 | Giày On The Roger Pro 2 P | On The Roger | 0
212    | 3WE10333602-41     | Giày On The Roger Pro 2 Pink [ 3WE10333602 | Giày On The Roger Pro 2 P | On The Roger | 0
205    | 3WE10333602-37     | Giày On The Roger Pro 2 Pink [ 3WE10333602 | Giày On The Roger Pro 2 P | On The Roger | 0
216    | 3WD10600975 -38.5  | Giày On The Roger Pro Clay [ 3WD10600975 ] | Giày On The Roger Pro Cla | On The Roger | 0
217    | 3WD10600975 -39    | Giày On The Roger Pro Clay [ 3WD10600975 ] | Giày On The Roger Pro Cla | On The Roger | 0
218    | 3WD10600975 -40    | Giày On The Roger Pro Clay [ 3WD10600975 ] | Giày On The Roger Pro Cla | On The Roger | 0
219    | 3WD10600975 -40.5  | Giày On The Roger Pro Clay [ 3WD10600975 ] | Giày On The Roger Pro Cla | On The Roger | 0
221    | 3WD10600975 -42    | Giày On The Roger Pro Clay [ 3WD10600975 ] | Giày On The Roger Pro Cla | On The Roger | 0
222    | 3WD10600975 -42.5  | Giày On The Roger Pro Clay [ 3WD10600975 ] | Giày On The Roger Pro Cla | On The Roger | 0
223    | 3WD10600975 -43    | Giày On The Roger Pro Clay [ 3WD10600975 ] | Giày On The Roger Pro Cla | On The Roger | 0
213    | 3WD10600975 -37    | Giày On The Roger Pro Clay [ 3WD10600975 ] | Giày On The Roger Pro Cla | On The Roger | 0
214    | 3WD10600975 -37.5  | Giày On The Roger Pro Clay [ 3WD10600975 ] | Giày On The Roger Pro Cla | On The Roger | 0
215    | 3WD10600975 -38    | Giày On The Roger Pro Clay [ 3WD10600975 ] | Giày On The Roger Pro Cla | On The Roger | 0
143    | 172109-WMLT-38.5   | Giày Skechers Viper Court Pro 2.0 White [  | Giày Skechers Viper Court | Skechers     | 0
144    | 172109-WMLT-39     | Giày Skechers Viper Court Pro 2.0 White [  | Giày Skechers Viper Court | Skechers     | 0
138    | 172109-WMLT-36     | Giày Skechers Viper Court Pro 2.0 White [  | Giày Skechers Viper Court | Skechers     | 0
139    | 172109-WMLT-36.5   | Giày Skechers Viper Court Pro 2.0 White [  | Giày Skechers Viper Court | Skechers     | 0
140    | 172109-WMLT-37     | Giày Skechers Viper Court Pro 2.0 White [  | Giày Skechers Viper Court | Skechers     | 0
141    | 172109-WMLT-37.5   | Giày Skechers Viper Court Pro 2.0 White [  | Giày Skechers Viper Court | Skechers     | 0
102    | WRS335480-43       | Giày Wilson Athletic Rush Pro 4.5 White Na | Giày Wilson Athletic Rush | Wilson       | 0
97     | WRS335480-40       | Giày Wilson Athletic Rush Pro 4.5 White Na | Giày Wilson Athletic Rush | Wilson       | 0
98     | WRS335480-40.5     | Giày Wilson Athletic Rush Pro 4.5 White Na | Giày Wilson Athletic Rush | Wilson       | 0
99     | WRS335480-41       | Giày Wilson Athletic Rush Pro 4.5 White Na | Giày Wilson Athletic Rush | Wilson       | 0
100    | WRS335480-42       | Giày Wilson Athletic Rush Pro 4.5 White Na | Giày Wilson Athletic Rush | Wilson       | 0
238    | W261009TTE11 -38   | Giày Wilson Bolt Pro 1.5 [ W261009TTE11 ]  | Giày Wilson Bolt Pro 1.5  | Wilson       | 0
239    | W261009TTE11 -38.  | Giày Wilson Bolt Pro 1.5 [ W261009TTE11 ]  | Giày Wilson Bolt Pro 1.5  | Wilson       | 0
240    | W261009TTE11 -39   | Giày Wilson Bolt Pro 1.5 [ W261009TTE11 ]  | Giày Wilson Bolt Pro 1.5  | Wilson       | 0
241    | W261009TTE11 -4    | Giày Wilson Bolt Pro 1.5 [ W261009TTE11 ]  | Giày Wilson Bolt Pro 1.5  | Wilson       | 0
242    | W261009TTE11 -40   | Giày Wilson Bolt Pro 1.5 [ W261009TTE11 ]  | Giày Wilson Bolt Pro 1.5  | Wilson       | 0
234    | W261009TTE11 -3    | Giày Wilson Bolt Pro 1.5 [ W261009TTE11 ]  | Giày Wilson Bolt Pro 1.5  | Wilson       | 0
235    | W261009TTE11 -36   | Giày Wilson Bolt Pro 1.5 [ W261009TTE11 ]  | Giày Wilson Bolt Pro 1.5  | Wilson       | 0
237    | W261009TTE11 -37.  | Giày Wilson Bolt Pro 1.5 [ W261009TTE11 ]  | Giày Wilson Bolt Pro 1.5  | Wilson       | 0
36     | WRS338920-37       | Giày Wilson Intrigue Tour Dames [ WRS33892 | Giày Wilson Intrigue Tour | Wilson       | 0
37     | WRS338920-38       | Giày Wilson Intrigue Tour Dames [ WRS33892 | Giày Wilson Intrigue Tour | Wilson       | 0
38     | WRS338920-38.5     | Giày Wilson Intrigue Tour Dames [ WRS33892 | Giày Wilson Intrigue Tour | Wilson       | 0
39     | WRS338920-39       | Giày Wilson Intrigue Tour Dames [ WRS33892 | Giày Wilson Intrigue Tour | Wilson       | 0
34     | WRS338920-36       | Giày Wilson Intrigue Tour Dames [ WRS33892 | Giày Wilson Intrigue Tour | Wilson       | 0
35     | WRS338920-36.5     | Giày Wilson Intrigue Tour Dames [ WRS33892 | Giày Wilson Intrigue Tour | Wilson       | 0
70     | WRS336600-40.5     | Giày Wilson Rush Pro 4.5 Green [ WRS336600 | Giày Wilson Rush Pro 4.5  | Wilson       | 0
71     | WRS336600-41       | Giày Wilson Rush Pro 4.5 Green [ WRS336600 | Giày Wilson Rush Pro 4.5  | Wilson       | 0
75     | WRS336600-44       | Giày Wilson Rush Pro 4.5 Green [ WRS336600 | Giày Wilson Rush Pro 4.5  | Wilson       | 0
69     | WRS336600-40       | Giày Wilson Rush Pro 4.5 Green [ WRS336600 | Giày Wilson Rush Pro 4.5  | Wilson       | 0
721    | ADLV19SS-BCMCBL-BI | Mũ ADLV Basic Logo Cap Beige [ADLV19SS-BCM | Mũ ADLV Basic Logo Cap Be | ADLV         | 0
722    | ADLV19SS-BCMCBL-BI | Mũ ADLV Basic Logo Cap Beige [ADLV19SS-BCM | Mũ ADLV Basic Logo Cap Be | ADLV         | 0
726    | ADLV19SS-BCMCBL-BL | Mũ ADLV Basic Logo Cap Black [ADLV19SS-BCM | Mũ ADLV Basic Logo Cap Bl | ADLV         | 0
725    | ADLV19SS-BCMCBL-BL | Mũ ADLV Basic Logo Cap Black [ADLV19SS-BCM | Mũ ADLV Basic Logo Cap Bl | ADLV         | 0
724    | ADLV19SS-BCMCBL-WH | Mũ ADLV Basic Logo Cap White [ADLV19SS-BCM | Mũ ADLV Basic Logo Cap Wh | ADLV         | 0
881    | LW225CP622-1-F     | Mũ Life Work Classic Màu Đen [ LW225CP622- | Mũ Life Work Classic Màu  | LIFE WORK    | 0
882    | LW225CP622-1-D     | Mũ Life Work Classic Màu Đen [ LW225CP622- | Mũ Life Work Classic Màu  | LIFE WORK    | 0
879    | LW225CP622-trang-F | Mũ Life Work Classic Màu Trắng [ LW225CP62 | Mũ Life Work Classic Màu  | LIFE WORK    | 0
880    | LW225CP622-trang-T | Mũ Life Work Classic Màu Trắng [ LW225CP62 | Mũ Life Work Classic Màu  | LIFE WORK    | 0
487    | LW225CP021-3-F- De | Mũ Life Work Đen [LW225CP021-3] - F      | Mũ Life Work Đen [LW225CP | LIFE WORK    | 0
488    | LW225CP021-3-D     | Mũ Life Work Đen [LW225CP021-3] - Đen   | Mũ Life Work Đen [LW225CP | LIFE WORK    | 0
489    | LW225CP021-3-F     | Mũ Life Work Trắng [LW225CP021-3] - F   | Mũ Life Work Trắng [LW225 | LIFE WORK    | 0
490    | LW225CP021-3-T     | Mũ Life Work Trắng [LW225CP021-3] - Trắng | Mũ Life Work Trắng [LW225 | LIFE WORK    | 0
818    | 12024815-F         | Mũ MLB - New Era LA Basic White On Blue Ba | Mũ MLB - New Era LA Basic | MLB          | 0
819    | 12024815-Xanh      | Mũ MLB - New Era LA Basic White On Blue Ba | Mũ MLB - New Era LA Basic | MLB          | 0
814    | 12836271-F         | Mũ MLB - New Era NY Basic Black On Black B | Mũ MLB - New Era NY Basic | MLB          | 0
815    | 12836271-Den       | Mũ MLB - New Era NY Basic Black On Black B | Mũ MLB - New Era NY Basic | MLB          | 0
821    | 12836296-T         | Mũ MLB - New Era NY Basic Black On White B | Mũ MLB - New Era NY Basic | MLB          | 0
820    | 12836296-F         | Mũ MLB - New Era NY Basic Black On White B | Mũ MLB - New Era NY Basic | MLB          | 0
812    | 12836257-F         | Mũ MLB - New Era NY Basic White On Black B | Mũ MLB - New Era NY Basic | MLB          | 0
813    | 12836257-Den       | Mũ MLB - New Era NY Basic White On Black B | Mũ MLB - New Era NY Basic | MLB          | 0
816    | 13086376-F         | Mũ MLB - New Era NY Basic White On Green B | Mũ MLB - New Era NY Basic | MLB          | 0
817    | 13086376-Xanh la   | Mũ MLB - New Era NY Basic White On Green B | Mũ MLB - New Era NY Basic | MLB          | 0
822    | 12836255-F         | Mũ MLB - New Era NY Basic White On White B | Mũ MLB - New Era NY Basic | MLB          | 0
823    | 12836255-T         | Mũ MLB - New Era NY Basic White On White B | Mũ MLB - New Era NY Basic | MLB          | 0
810    | 3AHTM032N-50BGS-F  | Mũ MLB Bucket Hat Monogram Diamond NY Yank | Mũ MLB Bucket Hat Monogra | MLB          | 0
811    | 3AHTM032N-50BGS-B  | Mũ MLB Bucket Hat Monogram Diamond NY Yank | Mũ MLB Bucket Hat Monogra | MLB          | 0
833    | 32CPH3111-07L-D    | Mũ MLB Bucket Monogram LA Dodgers [32CPH31 | Mũ MLB Bucket Monogram LA | MLB          | 0
836    | 3ACP8602N-50BLL-F  | Mũ MLB Checkerboard Denim Unstructured Bal | Mũ MLB Checkerboard Denim | MLB          | 0
837    | 3ACP8602N-50BLL-Xa | Mũ MLB Checkerboard Denim Unstructured Bal | Mũ MLB Checkerboard Denim | MLB          | 0
834    | 3ACP6601N-50BKS-F  | Mũ MLB CURVED Black NY Yankees [3ACP6601N- | Mũ MLB CURVED Black NY Ya | MLB          | 0
835    | 3ACP6601N 50BKS    | Mũ MLB CURVED Black NY Yankees [3ACP6601N- | Mũ MLB CURVED Black NY Ya | MLB          | 0
521    | 32CPIG111-50M-F    | Mũ MLB Metal Logo Structured New York Yank | Mũ MLB Metal Logo Structu | MLB          | 0
522    | 32CPIG111-50M-Den  | Mũ MLB Metal Logo Structured New York Yank | Mũ MLB Metal Logo Structu | MLB          | 0
830    | 3ACP6601N-50WHS-F  | Mũ MLB N-Cover NY Yankees Màu Trắng [3ACP6 | Mũ MLB N-Cover NY Yankees | MLB          | 0
831    | 3ACP6601N-50WHS-T  | Mũ MLB N-Cover NY Yankees Màu Trắng [3ACP6 | Mũ MLB N-Cover NY Yankees | MLB          | 0
828    | 3ACP6601N-50GRS-F  | Mũ MLB N-Cover NY Yankees Màu Xám [3ACP660 | Mũ MLB N-Cover NY Yankees | MLB          | 0
829    | 3ACP6601N-50GRS-X  | Mũ MLB N-Cover NY Yankees Màu Xám [3ACP660 | Mũ MLB N-Cover NY Yankees | MLB          | 0
605    | 6941821 001-F      | Mũ Tommy Hilfiger Tino Đen [6941821 001] - | Mũ Tommy Hilfiger Tino Đe | TOMMY        | 0
606    | 6941821 001-M      | Mũ Tommy Hilfiger Tino Đen [6941821 001] - | Mũ Tommy Hilfiger Tino Đe | TOMMY        | 0
603    | 6941821 100-F      | Mũ Tommy Hilfiger Tino Trắng [6941821 100] | Mũ Tommy Hilfiger Tino Tr | TOMMY        | 0
604    | 6941821 100-M      | Mũ Tommy Hilfiger Tino Trắng [6941821 100] | Mũ Tommy Hilfiger Tino Tr | TOMMY        | 0
826    | WHACC4711A-F       | Mũ WHOAU Màu Beige [ WHACC4711A ] - F    | Mũ WHOAU Màu Beige [ WHAC | WHOAU        | 0
827    | WHACC4711A-B       | Mũ WHOAU Màu Beige [ WHACC4711A ] - Beige | Mũ WHOAU Màu Beige [ WHAC | WHOAU        | 0
824    | WHACC4711A1999900- | Mũ WHOAU Màu Đen [ WHACC4711A ] - F     | Mũ WHOAU Màu Đen [ WHACC4 | WHOAU        | 0
825    | WHACC4711A1999900- | Mũ WHOAU Màu Đen [ WHACC4711A ] - Đen  | Mũ WHOAU Màu Đen [ WHACC4 | WHOAU        | 0
67     | WR797703-F         | Mũ Wilson Tennis Unisex White [ WR797703 ] | Mũ Wilson Tennis Unisex W | Wilson       | 0
68     | WR797703-White     | Mũ Wilson Tennis Unisex White [ WR797703 ] | Mũ Wilson Tennis Unisex W | Wilson       | 0
4      | SK00001-m          | Quần Adidas màu đen - M                | Quần Adidas màu đen   |              | 0
5      | SK00001-l          | Quần Adidas màu đen - L                | Quần Adidas màu đen   |              | 0
390    | IT2277-XL          | Quần Adidas Optimé Essentials Stay In Play | Quần Adidas Optimé Essent | Adidas       | 0
386    | IT2277-XS          | Quần Adidas Optimé Essentials Stay In Play | Quần Adidas Optimé Essent | Adidas       | 0
387    | IT2277-S           | Quần Adidas Optimé Essentials Stay In Play | Quần Adidas Optimé Essent | Adidas       | 0
388    | IT2277-M           | Quần Adidas Optimé Essentials Stay In Play | Quần Adidas Optimé Essent | Adidas       | 0
389    | IT2277-L           | Quần Adidas Optimé Essentials Stay In Play | Quần Adidas Optimé Essent | Adidas       | 0
229    | HC6637 -X          | Quần Adidas Yoga Studio 7/8 Leggings Black | Quần Adidas Yoga Studio 7 | Adidas       | 0
233    | HC6637 -XL         | Quần Adidas Yoga Studio 7/8 Leggings Black | Quần Adidas Yoga Studio 7 | Adidas       | 0
717    | WHRAC2102U-01-XS   | Set Áo Phông Gấu WHOAU Đen - Trắng [WHRAC2 | Set Áo Phông Gấu WHOAU Đe | WHOAU        | 0
718    | WHRAC2102U-01-S    | Set Áo Phông Gấu WHOAU Đen - Trắng [WHRAC2 | Set Áo Phông Gấu WHOAU Đe | WHOAU        | 0
719    | WHRAC2102U-01-M    | Set Áo Phông Gấu WHOAU Đen - Trắng [WHRAC2 | Set Áo Phông Gấu WHOAU Đe | WHOAU        | 0
720    | WHRAC2102U-01-L    | Set Áo Phông Gấu WHOAU Đen - Trắng [WHRAC2 | Set Áo Phông Gấu WHOAU Đe | WHOAU        | 0
331    | JG4182 / JG6210-XS | Set Quần Áo Adidas Cotton Color-Pop Essent | Set Quần Áo Adidas Cotton | Adidas       | 0
332    | JG4182 / JG6210-S  | Set Quần Áo Adidas Cotton Color-Pop Essent | Set Quần Áo Adidas Cotton | Adidas       | 0
334    | JG4182 / JG6210-L  | Set Quần Áo Adidas Cotton Color-Pop Essent | Set Quần Áo Adidas Cotton | Adidas       | 0
335    | JG4182 / JG6210-XL | Set Quần Áo Adidas Cotton Color-Pop Essent | Set Quần Áo Adidas Cotton | Adidas       | 0
328    | JN6988 / JN6990-M  | Set Quần Áo Adidas Cotton Color-Pop Essent | Set Quần Áo Adidas Cotton | Adidas       | 0
329    | JN6988 / JN6990-L  | Set Quần Áo Adidas Cotton Color-Pop Essent | Set Quần Áo Adidas Cotton | Adidas       | 0
330    | JN6988 / JN6990-XL | Set Quần Áo Adidas Cotton Color-Pop Essent | Set Quần Áo Adidas Cotton | Adidas       | 0
326    | JN6988 / JN6990-XS | Set Quần Áo Adidas Cotton Color-Pop Essent | Set Quần Áo Adidas Cotton | Adidas       | 0
327    | JN6988 / JN6990-S  | Set Quần Áo Adidas Cotton Color-Pop Essent | Set Quần Áo Adidas Cotton | Adidas       | 0
380    | JV5343 / JV5344-XL | Set Quần Áo Adidas Joggin Pants FC Bayern  | Set Quần Áo Adidas Joggin | Adidas       | 0
376    | JV5343 / JV5344-XS | Set Quần Áo Adidas Joggin Pants FC Bayern  | Set Quần Áo Adidas Joggin | Adidas       | 0
377    | JV5343 / JV5344-S  | Set Quần Áo Adidas Joggin Pants FC Bayern  | Set Quần Áo Adidas Joggin | Adidas       | 0
378    | JV5343 / JV5344-M  | Set Quần Áo Adidas Joggin Pants FC Bayern  | Set Quần Áo Adidas Joggin | Adidas       | 0
379    | JV5343 / JV5344-L  | Set Quần Áo Adidas Joggin Pants FC Bayern  | Set Quần Áo Adidas Joggin | Adidas       | 0
412    | JV5351 / JV5352-S  | Set Quần Áo Adidas Manchester United Tiro  | Set Quần Áo Adidas Manche | Adidas       | 0
413    | JV5351 / JV5352-M  | Set Quần Áo Adidas Manchester United Tiro  | Set Quần Áo Adidas Manche | Adidas       | 0
414    | JV5351 / JV5352-L  | Set Quần Áo Adidas Manchester United Tiro  | Set Quần Áo Adidas Manche | Adidas       | 0
415    | JV5351 / JV5352-XL | Set Quần Áo Adidas Manchester United Tiro  | Set Quần Áo Adidas Manche | Adidas       | 0
411    | JV5351 / JV5352-XS | Set Quần Áo Adidas Manchester United Tiro  | Set Quần Áo Adidas Manche | Adidas       | 0
287    | JZ0112-XS          | Set Quần Áo Adidas Tracksui Sesame [ JZ011 | Set Quần Áo Adidas Tracks | Adidas       | 0
288    | JZ0112-S           | Set Quần Áo Adidas Tracksui Sesame [ JZ011 | Set Quần Áo Adidas Tracks | Adidas       | 0
290    | JZ0112-L           | Set Quần Áo Adidas Tracksui Sesame [ JZ011 | Set Quần Áo Adidas Tracks | Adidas       | 0
291    | JZ0112-XL          | Set Quần Áo Adidas Tracksui Sesame [ JZ011 | Set Quần Áo Adidas Tracks | Adidas       | 0
317    | JZ1155-M           | Set Quần Áo Adidas Tracksuit Black [ JZ115 | Set Quần Áo Adidas Tracks | Adidas       | 0
318    | JZ1155-L           | Set Quần Áo Adidas Tracksuit Black [ JZ115 | Set Quần Áo Adidas Tracks | Adidas       | 0
319    | JZ1155-XL          | Set Quần Áo Adidas Tracksuit Black [ JZ115 | Set Quần Áo Adidas Tracks | Adidas       | 0
315    | JZ1155-XS          | Set Quần Áo Adidas Tracksuit Black [ JZ115 | Set Quần Áo Adidas Tracks | Adidas       | 0
316    | JZ1155-S           | Set Quần Áo Adidas Tracksuit Black [ JZ115 | Set Quần Áo Adidas Tracks | Adidas       | 0
165    | BT-2CS13-24cm      | Set Tất Wilson 3 Pack White Black [ BT-2CS | Set Tất Wilson 3 Pack Whi | Wilson       | 0
166    | BT-2CS13-White     | Set Tất Wilson 3 Pack White Black [ BT-2CS | Set Tất Wilson 3 Pack Whi | Wilson       | 0
175    | BT-2CS11-White     | Set Tất Wilson 3 Pack White Green [ BT-2CS | Set Tất Wilson 3 Pack Whi | Wilson       | 0
162    | BT-2CS14-White     | Set Tất Wilson 3 Pack White Red [ BT-2CS14 | Set Tất Wilson 3 Pack Whi | Wilson       | 0
164    | BT-2CS04-White     | Set Tất Wilson 5 Pack White Red/Black [ BT | Set Tất Wilson 5 Pack Whi | Wilson       | 0
282    | 2002-1-v-d         | test - 10 - vàng - da                     | test                      |              | 0
286    | IM5521-Black       | Túi Adidas 4ATHLTS Duffel Bag Medium Black | Túi Adidas 4ATHLTS Duffel | Adidas       | 0
451    | JW0050-F           | Túi Adidas Bowling Mini Adicolor Silver [  | Túi Adidas Bowling Mini A | Adidas       | 0
452    | JW0050-Silver      | Túi Adidas Bowling Mini Adicolor Silver [  | Túi Adidas Bowling Mini A | Adidas       | 0
168    | NF2609PM-Black     | Túi Tote Lacoste Nữ L.12.12 Concept Size M | Túi Tote Lacoste Nữ L.12. | LACOSTE      | 0
258    | JK9534-M           | Váy Adidas Woven Pleated White [ JK9534 ]  | Váy Adidas Woven Pleated  | Adidas       | 0
256    | JK9534-XS          | Váy Adidas Woven Pleated White [ JK9534 ]  | Váy Adidas Woven Pleated  | Adidas       | 0
257    | JK9534-S           | Váy Adidas Woven Pleated White [ JK9534 ]  | Váy Adidas Woven Pleated  | Adidas       | 0
123    | FZ0279-100-XS      | Váy Nike by Yoon Skirt White [ FZ0279-100  | Váy Nike by Yoon Skirt Wh | Nike         | 0
124    | FZ0279-100-S       | Váy Nike by Yoon Skirt White [ FZ0279-100  | Váy Nike by Yoon Skirt Wh | Nike         | 0
126    | FZ0279-100-L       | Váy Nike by Yoon Skirt White [ FZ0279-100  | Váy Nike by Yoon Skirt Wh | Nike         | 0
127    | FZ0279-100-XL      | Váy Nike by Yoon Skirt White [ FZ0279-100  | Váy Nike by Yoon Skirt Wh | Nike         | 0
247    | Gen4 Hyperion Colo | Vợt Pickleball Joola Gen4 Hyperion Bản Col | Vợt Pickleball Joola Gen4 | JOOLA        | 0
65     | Triton 5-14mm      | Vợt Pickleball Sypik Pro Tour Ultimate Tri | Vợt Pickleball Sypik Pro  | Sypik        | 0

✅ BIẾN THỂ CÒN HÀNG — Có 65 biến thể
--------------------------------------------------------------------------------------------------------------
ID     | Mã SKU            | Tên biến thể                          | Tên chung (nhóm)        | Nhãn hiệu | Tồn kho
--------------------------------------------------------------------------------------------------------------
437    | JD4969-S           | Áo Adidas Adicolor 3S Raglan Tee Lifestyle | Áo Adidas Adicolor 3S Rag | Adidas       | 1
170    | IZ2474-S           | Áo Adidas Adicolor Originals Oversize Whit | Áo Adidas Adicolor Origin | Adidas       | 1
171    | IZ2474-M           | Áo Adidas Adicolor Originals Oversize Whit | Áo Adidas Adicolor Origin | Adidas       | 1
264    | JW5084-L           | Áo Adidas Children Pink Jacket J Hot Ttop  | Áo Adidas Children Pink J | Adidas       | 1
